ts,open,high,low,close,volume
2026-06-27 22:20:00+00:00,4084.4,4085.21,4084.4,4084.96,2.73
2026-06-27 22:25:00+00:00,4084.96,4084.96,4084.39,4084.71,11.64
2026-06-27 22:30:00+00:00,4084.71,4085.51,4084.59,4085.02,10.43
2026-06-27 22:35:00+00:00,4085.02,4085.52,4084.79,4085.1,14.53
2026-06-27 22:40:00+00:00,4085.1,4085.51,4084.9,4085.19,6.92
2026-06-27 22:45:00+00:00,4085.19,4086.04,4085.19,4086.02,14.68
2026-06-27 22:50:00+00:00,4086.02,4086.13,4085.61,4085.9,3.48
2026-06-27 22:55:00+00:00,4085.9,4086.43,4085.9,4086.43,1.99
2026-06-27 23:00:00+00:00,4086.43,4087.05,4086.34,4086.34,3.5
2026-06-27 23:05:00+00:00,4086.34,4086.86,4086.21,4086.33,3.19
2026-06-27 23:10:00+00:00,4086.33,4086.33,4084.48,4084.48,18.74
2026-06-27 23:15:00+00:00,4084.48,4084.48,4083.96,4083.96,29.02
2026-06-27 23:20:00+00:00,4083.96,4083.96,4081.44,4081.44,19.15
2026-06-27 23:25:00+00:00,4081.44,4081.86,4081.44,4081.55,31.27
2026-06-27 23:30:00+00:00,4081.55,4082.89,4081.55,4082.89,4.63
2026-06-27 23:35:00+00:00,4082.89,4084.13,4082.35,4082.35,26.02
2026-06-27 23:40:00+00:00,4082.35,4083.1,4082.35,4083.03,11.74
2026-06-27 23:45:00+00:00,4083.03,4083.97,4083.01,4083.82,5.14
2026-06-27 23:50:00+00:00,4083.82,4083.97,4083.82,4083.96,0.96
2026-06-27 23:55:00+00:00,4083.96,4083.97,4083.96,4083.97,0.17
2026-06-28 00:00:00+00:00,4083.97,4085.23,4083.96,4084.64,4.85
2026-06-28 00:05:00+00:00,4084.64,4085.11,4084.64,4085.11,8.24
2026-06-28 00:10:00+00:00,4085.11,4086.82,4085.11,4086.69,0.93
2026-06-28 00:15:00+00:00,4086.69,4087.63,4086.2,4086.2,17.69
2026-06-28 00:20:00+00:00,4086.2,4086.32,4085.46,4085.62,5.81
2026-06-28 00:25:00+00:00,4085.62,4086.56,4085.62,4086.0,3.39
2026-06-28 00:30:00+00:00,4086.0,4086.34,4085.35,4085.35,5.04
2026-06-28 00:35:00+00:00,4085.35,4085.41,4084.61,4084.85,6.35
2026-06-28 00:40:00+00:00,4084.85,4084.91,4084.33,4084.75,9.29
2026-06-28 00:45:00+00:00,4084.75,4085.11,4084.5,4085.08,8.92
2026-06-28 00:50:00+00:00,4085.08,4085.08,4084.2,4084.33,5.51
2026-06-28 00:55:00+00:00,4084.33,4086.11,4084.33,4085.97,3.9
2026-06-28 01:00:00+00:00,4085.97,4086.47,4085.97,4086.47,3.07
2026-06-28 01:05:00+00:00,4086.47,4086.47,4084.74,4085.88,3.34
2026-06-28 01:10:00+00:00,4085.88,4086.45,4085.73,4086.45,0.81
2026-06-28 01:15:00+00:00,4086.45,4086.45,4084.97,4086.35,3.89
2026-06-28 01:20:00+00:00,4086.35,4087.77,4086.04,4087.45,6.37
2026-06-28 01:25:00+00:00,4087.45,4087.66,4086.7,4087.66,33.92
2026-06-28 01:30:00+00:00,4087.66,4087.66,4087.62,4087.66,1.61
2026-06-28 01:35:00+00:00,4087.66,4088.47,4086.65,4087.32,7.16
2026-06-28 01:40:00+00:00,4087.32,4087.87,4087.13,4087.87,3.29
2026-06-28 01:45:00+00:00,4087.87,4087.87,4087.5,4087.59,0.77
2026-06-28 01:50:00+00:00,4087.59,4088.33,4087.5,4088.33,3.85
2026-06-28 01:55:00+00:00,4088.33,4088.33,4087.51,4087.89,1.17
2026-06-28 02:00:00+00:00,4087.89,4088.32,4087.89,4088.12,2.17
2026-06-28 02:05:00+00:00,4088.12,4088.12,4087.39,4087.57,1.33
2026-06-28 02:10:00+00:00,4087.57,4087.88,4087.25,4087.25,3.16
2026-06-28 02:15:00+00:00,4087.25,4087.87,4087.25,4087.37,2.07
2026-06-28 02:20:00+00:00,4087.37,4087.58,4086.56,4087.28,9.28
2026-06-28 02:25:00+00:00,4087.28,4087.31,4086.32,4086.32,8.06
2026-06-28 02:30:00+00:00,4086.32,4087.11,4086.32,4086.77,5.64
2026-06-28 02:35:00+00:00,4086.77,4086.78,4086.77,4086.78,1.25
2026-06-28 02:40:00+00:00,4086.78,4086.78,4086.49,4086.49,1.66
2026-06-28 02:45:00+00:00,4086.49,4086.87,4086.49,4086.77,4.88
2026-06-28 02:50:00+00:00,4086.77,4086.78,4086.77,4086.77,0.77
2026-06-28 02:55:00+00:00,4086.77,4086.78,4086.77,4086.78,0.12
2026-06-28 03:00:00+00:00,4086.78,4087.15,4086.77,4087.02,1.83
2026-06-28 03:05:00+00:00,4087.02,4087.02,4086.78,4086.79,0.32
2026-06-28 03:10:00+00:00,4086.79,4086.79,4086.64,4086.78,5.0
2026-06-28 03:15:00+00:00,4086.78,4086.78,4086.23,4086.49,4.16
2026-06-28 03:20:00+00:00,4086.49,4086.49,4086.11,4086.48,2.78
2026-06-28 03:25:00+00:00,4086.48,4086.48,4086.47,4086.48,0.58
2026-06-28 03:30:00+00:00,4086.48,4086.48,4086.09,4086.09,5.48
2026-06-28 03:35:00+00:00,4086.09,4086.65,4086.08,4086.65,4.89
2026-06-28 03:40:00+00:00,4086.65,4086.65,4084.6,4084.6,10.68
2026-06-28 03:45:00+00:00,4084.6,4084.6,4083.7,4083.7,13.55
2026-06-28 03:50:00+00:00,4083.7,4083.7,4083.7,4083.7,0.0
2026-06-28 03:55:00+00:00,4083.7,4084.13,4083.43,4084.13,16.59
2026-06-28 04:00:00+00:00,4084.13,4084.13,4083.54,4083.63,1.21
2026-06-28 04:05:00+00:00,4083.63,4083.84,4083.52,4083.84,3.43
2026-06-28 04:10:00+00:00,4083.84,4085.57,4083.84,4084.96,2.72
2026-06-28 04:15:00+00:00,4084.96,4085.25,4084.86,4085.05,0.49
2026-06-28 04:20:00+00:00,4085.05,4085.05,4085.05,4085.05,0.38
2026-06-28 04:25:00+00:00,4085.05,4085.55,4085.05,4085.12,7.0
2026-06-28 04:30:00+00:00,4085.12,4085.46,4084.67,4084.89,3.99
2026-06-28 04:35:00+00:00,4084.89,4085.22,4084.68,4085.2,0.69
2026-06-28 04:40:00+00:00,4085.2,4085.45,4084.86,4085.28,1.27
2026-06-28 04:45:00+00:00,4085.28,4085.57,4085.17,4085.57,1.44
2026-06-28 04:50:00+00:00,4085.57,4085.57,4084.53,4084.57,4.38
2026-06-28 04:55:00+00:00,4084.57,4084.57,4084.07,4084.08,5.06
2026-06-28 05:00:00+00:00,4084.08,4084.52,4084.0,4084.0,2.88
2026-06-28 05:05:00+00:00,4084.0,4084.88,4083.68,4084.61,4.42
2026-06-28 05:10:00+00:00,4084.61,4085.59,4084.43,4084.43,39.33
2026-06-28 05:15:00+00:00,4084.43,4084.43,4083.84,4084.08,1.02
2026-06-28 05:20:00+00:00,4084.08,4084.38,4083.84,4084.37,2.26
2026-06-28 05:25:00+00:00,4084.37,4084.37,4082.94,4083.24,12.2
2026-06-28 05:30:00+00:00,4083.24,4083.36,4082.89,4083.18,11.29
2026-06-28 05:35:00+00:00,4083.18,4083.19,4082.2,4082.63,6.23
2026-06-28 05:40:00+00:00,4082.63,4082.9,4082.19,4082.86,1.64
2026-06-28 05:45:00+00:00,4082.86,4083.56,4082.6,4083.21,15.94
2026-06-28 05:50:00+00:00,4083.21,4083.21,4083.2,4083.2,0.66
2026-06-28 05:55:00+00:00,4083.2,4084.3,4083.2,4084.29,4.52
2026-06-28 06:00:00+00:00,4084.29,4085.26,4084.29,4085.26,2.11
2026-06-28 06:05:00+00:00,4085.26,4086.07,4085.26,4085.52,7.2
2026-06-28 06:10:00+00:00,4085.52,4085.52,4084.52,4084.53,6.54
2026-06-28 06:15:00+00:00,4084.53,4084.91,4084.02,4084.89,6.52
2026-06-28 06:20:00+00:00,4084.89,4084.89,4084.7,4084.7,1.79
2026-06-28 06:25:00+00:00,4084.7,4084.71,4084.7,4084.7,0.62
2026-06-28 06:30:00+00:00,4084.7,4084.7,4084.05,4084.44,3.8
2026-06-28 06:35:00+00:00,4084.44,4084.44,4084.27,4084.43,7.53
2026-06-28 06:40:00+00:00,4084.43,4084.89,4084.43,4084.71,5.05
2026-06-28 06:45:00+00:00,4084.71,4084.71,4084.53,4084.7,0.31
2026-06-28 06:50:00+00:00,4084.7,4084.7,4083.94,4084.11,3.66
2026-06-28 06:55:00+00:00,4084.11,4084.11,4082.56,4083.35,10.9
2026-06-28 07:00:00+00:00,4083.35,4084.05,4083.35,4083.52,4.5
2026-06-28 07:05:00+00:00,4083.52,4083.52,4083.07,4083.34,1.41
2026-06-28 07:10:00+00:00,4083.34,4084.04,4083.34,4084.04,1.68
2026-06-28 07:15:00+00:00,4084.04,4085.41,4083.33,4085.41,10.27
2026-06-28 07:20:00+00:00,4085.41,4085.41,4083.2,4083.2,10.8
2026-06-28 07:25:00+00:00,4083.2,4083.74,4083.14,4083.74,0.98
2026-06-28 07:30:00+00:00,4083.74,4084.49,4083.74,4084.48,4.74
2026-06-28 07:35:00+00:00,4084.48,4085.16,4084.48,4085.15,2.87
2026-06-28 07:40:00+00:00,4085.15,4085.26,4084.94,4085.26,2.29
2026-06-28 07:45:00+00:00,4085.26,4085.26,4085.25,4085.26,0.63
2026-06-28 07:50:00+00:00,4085.26,4085.26,4084.28,4084.77,0.8
2026-06-28 07:55:00+00:00,4084.77,4085.58,4084.77,4085.58,12.28
2026-06-28 08:00:00+00:00,4085.58,4086.2,4085.46,4085.46,12.71
2026-06-28 08:05:00+00:00,4085.46,4085.47,4085.46,4085.46,0.96
2026-06-28 08:10:00+00:00,4085.46,4085.47,4085.46,4085.47,17.47
2026-06-28 08:15:00+00:00,4085.47,4085.47,4084.79,4085.09,11.63
2026-06-28 08:20:00+00:00,4085.09,4085.79,4084.97,4085.27,17.46
2026-06-28 08:25:00+00:00,4085.27,4085.99,4085.26,4085.74,35.95
2026-06-28 08:30:00+00:00,4085.74,4085.75,4085.74,4085.74,0.5
2026-06-28 08:35:00+00:00,4085.74,4086.22,4085.73,4086.21,14.09
2026-06-28 08:40:00+00:00,4086.21,4086.22,4086.2,4086.2,6.09
2026-06-28 08:45:00+00:00,4086.2,4086.99,4086.2,4086.99,15.34
2026-06-28 08:50:00+00:00,4086.99,4087.17,4086.88,4087.04,7.56
2026-06-28 08:55:00+00:00,4087.04,4087.18,4087.04,4087.17,3.6
2026-06-28 09:00:00+00:00,4087.17,4087.18,4086.87,4087.16,3.48
2026-06-28 09:05:00+00:00,4087.16,4087.32,4086.58,4086.88,2.95
2026-06-28 09:10:00+00:00,4086.88,4088.35,4086.88,4087.22,26.8
2026-06-28 09:15:00+00:00,4087.22,4087.52,4086.9,4086.9,3.1
2026-06-28 09:20:00+00:00,4086.9,4086.91,4086.9,4086.9,1.31
2026-06-28 09:25:00+00:00,4086.9,4087.51,4086.9,4087.51,4.36
2026-06-28 09:30:00+00:00,4087.51,4087.81,4087.22,4087.22,3.63
2026-06-28 09:35:00+00:00,4087.22,4087.48,4087.22,4087.48,1.16
2026-06-28 09:40:00+00:00,4087.48,4087.51,4087.48,4087.5,7.57
2026-06-28 09:45:00+00:00,4087.5,4087.75,4087.5,4087.74,3.65
2026-06-28 09:50:00+00:00,4087.74,4088.0,4087.52,4088.0,11.77
2026-06-28 09:55:00+00:00,4088.0,4088.81,4088.0,4088.81,6.9
2026-06-28 10:00:00+00:00,4088.81,4089.28,4088.31,4088.96,14.1
2026-06-28 10:05:00+00:00,4088.96,4089.86,4088.81,4089.85,21.29
2026-06-28 10:10:00+00:00,4089.85,4089.85,4088.1,4088.39,9.43
2026-06-28 10:15:00+00:00,4088.39,4088.96,4088.39,4088.39,11.68
2026-06-28 10:20:00+00:00,4088.39,4088.39,4087.21,4087.21,1.43
2026-06-28 10:25:00+00:00,4087.21,4087.62,4087.21,4087.43,1.43
2026-06-28 10:30:00+00:00,4087.43,4087.44,4087.43,4087.43,2.17
2026-06-28 10:35:00+00:00,4087.43,4087.78,4087.4,4087.43,5.24
2026-06-28 10:40:00+00:00,4087.43,4087.43,4086.33,4086.56,2.0
2026-06-28 10:45:00+00:00,4086.56,4086.57,4085.99,4085.99,11.26
2026-06-28 10:50:00+00:00,4085.99,4086.86,4085.99,4086.86,2.55
2026-06-28 10:55:00+00:00,4086.86,4086.86,4086.2,4086.21,1.45
2026-06-28 11:00:00+00:00,4086.21,4086.21,4084.95,4085.48,9.2
2026-06-28 11:05:00+00:00,4085.48,4085.55,4085.29,4085.55,5.94
2026-06-28 11:10:00+00:00,4085.55,4085.58,4084.9,4085.11,4.89
2026-06-28 11:15:00+00:00,4085.11,4085.11,4083.74,4084.97,76.72
2026-06-28 11:20:00+00:00,4084.97,4085.72,4084.97,4085.33,5.54
2026-06-28 11:25:00+00:00,4085.33,4086.15,4084.96,4084.96,10.34
2026-06-28 11:30:00+00:00,4084.96,4084.96,4084.69,4084.82,6.92
2026-06-28 11:35:00+00:00,4084.82,4085.3,4084.82,4085.3,7.19
2026-06-28 11:40:00+00:00,4085.3,4085.3,4084.94,4084.94,0.18
2026-06-28 11:45:00+00:00,4084.94,4085.11,4084.32,4084.93,9.53
2026-06-28 11:50:00+00:00,4084.93,4084.93,4084.32,4084.68,24.64
2026-06-28 11:55:00+00:00,4084.68,4084.74,4083.93,4084.31,17.1
2026-06-28 12:00:00+00:00,4084.31,4084.5,4084.31,4084.5,14.47
2026-06-28 12:05:00+00:00,4084.5,4084.67,4084.5,4084.65,21.03
2026-06-28 12:10:00+00:00,4084.65,4085.25,4084.65,4085.23,6.58
2026-06-28 12:15:00+00:00,4085.23,4086.53,4084.89,4085.81,95.46
2026-06-28 12:20:00+00:00,4085.81,4086.47,4085.68,4086.37,3.48
2026-06-28 12:25:00+00:00,4086.37,4087.04,4086.37,4087.04,2.22
2026-06-28 12:30:00+00:00,4087.04,4087.49,4086.68,4087.03,7.98
2026-06-28 12:35:00+00:00,4087.03,4087.03,4086.1,4086.27,9.01
2026-06-28 12:40:00+00:00,4086.27,4086.45,4085.81,4086.45,0.32
2026-06-28 12:45:00+00:00,4086.45,4086.45,4086.05,4086.45,0.31
2026-06-28 12:50:00+00:00,4086.45,4086.45,4086.05,4086.05,1.72
2026-06-28 12:55:00+00:00,4086.05,4086.45,4086.05,4086.44,0.75
2026-06-28 13:00:00+00:00,4086.44,4086.45,4086.04,4086.04,4.16
2026-06-28 13:05:00+00:00,4086.04,4086.04,4085.01,4085.62,25.41
2026-06-28 13:10:00+00:00,4085.62,4085.62,4085.01,4085.04,0.83
2026-06-28 13:15:00+00:00,4085.04,4085.62,4085.04,4085.62,0.55
2026-06-28 13:20:00+00:00,4085.62,4085.62,4085.05,4085.62,2.97
2026-06-28 13:25:00+00:00,4085.62,4085.62,4084.61,4084.69,6.55
2026-06-28 13:30:00+00:00,4084.69,4084.94,4084.61,4084.94,5.06
2026-06-28 13:35:00+00:00,4084.94,4086.03,4084.84,4085.72,25.11
2026-06-28 13:40:00+00:00,4085.72,4086.02,4085.45,4085.97,10.42
2026-06-28 13:45:00+00:00,4085.97,4086.99,4085.97,4086.58,3.68
2026-06-28 13:50:00+00:00,4086.58,4086.58,4086.58,4086.58,0.28
2026-06-28 13:55:00+00:00,4086.58,4086.58,4086.48,4086.48,6.14
2026-06-28 14:00:00+00:00,4086.48,4086.58,4086.37,4086.58,1.86
2026-06-28 14:05:00+00:00,4086.58,4086.58,4085.8,4085.99,2.87
2026-06-28 14:10:00+00:00,4085.99,4086.14,4085.52,4085.9,8.7
2026-06-28 14:15:00+00:00,4085.9,4085.98,4085.53,4085.98,3.09
2026-06-28 14:20:00+00:00,4085.98,4085.98,4085.78,4085.98,0.78
2026-06-28 14:25:00+00:00,4085.98,4085.98,4085.55,4085.55,0.21
2026-06-28 14:30:00+00:00,4085.55,4085.98,4085.55,4085.55,2.53
2026-06-28 14:35:00+00:00,4085.55,4085.75,4085.06,4085.06,7.19
2026-06-28 14:40:00+00:00,4085.06,4085.75,4083.39,4083.64,32.03
2026-06-28 14:45:00+00:00,4083.64,4083.65,4083.49,4083.64,2.83
2026-06-28 14:50:00+00:00,4083.64,4083.95,4083.49,4083.95,0.92
2026-06-28 14:55:00+00:00,4083.95,4083.95,4083.89,4083.89,0.33
2026-06-28 15:00:00+00:00,4083.89,4083.95,4083.89,4083.95,1.08
2026-06-28 15:05:00+00:00,4083.95,4084.34,4083.89,4084.1,17.05
2026-06-28 15:10:00+00:00,4084.1,4084.1,4084.07,4084.08,8.44
2026-06-28 15:15:00+00:00,4084.08,4084.28,4084.07,4084.28,11.41
2026-06-28 15:20:00+00:00,4084.28,4084.28,4084.21,4084.28,0.38
2026-06-28 15:25:00+00:00,4084.28,4084.28,4084.28,4084.28,1.19
2026-06-28 15:30:00+00:00,4084.28,4084.93,4084.25,4084.93,24.99
2026-06-28 15:35:00+00:00,4084.93,4085.8,4084.65,4084.67,19.71
2026-06-28 15:40:00+00:00,4084.67,4084.94,4084.67,4084.91,1.24
2026-06-28 15:45:00+00:00,4084.91,4084.91,4084.91,4084.91,0.37
2026-06-28 15:50:00+00:00,4084.91,4084.95,4084.71,4084.73,14.0
2026-06-28 15:55:00+00:00,4084.73,4084.9,4084.73,4084.9,2.72
2026-06-28 16:00:00+00:00,4084.9,4085.0,4084.9,4085.0,12.93
2026-06-28 16:05:00+00:00,4085.0,4085.0,4084.99,4084.99,1.75
2026-06-28 16:10:00+00:00,4084.99,4085.0,4084.99,4084.99,4.81
2026-06-28 16:15:00+00:00,4084.99,4085.1,4084.99,4085.06,15.56
2026-06-28 16:20:00+00:00,4085.06,4085.1,4085.06,4085.09,2.65
2026-06-28 16:25:00+00:00,4085.09,4085.1,4085.0,4085.0,6.78
2026-06-28 16:30:00+00:00,4085.0,4085.09,4084.72,4084.91,12.07
2026-06-28 16:35:00+00:00,4084.91,4085.17,4084.29,4084.77,5.98
2026-06-28 16:40:00+00:00,4084.77,4085.05,4084.77,4085.04,6.03
2026-06-28 16:45:00+00:00,4085.04,4085.04,4084.78,4084.78,1.22
2026-06-28 16:50:00+00:00,4084.78,4084.79,4084.78,4084.78,0.77
2026-06-28 16:55:00+00:00,4084.78,4084.78,4084.59,4084.78,2.1
2026-06-28 17:00:00+00:00,4084.78,4084.78,4084.22,4084.72,2.82
2026-06-28 17:05:00+00:00,4084.72,4085.16,4084.72,4085.16,2.29
2026-06-28 17:10:00+00:00,4085.16,4085.17,4084.48,4084.48,3.25
2026-06-28 17:15:00+00:00,4084.48,4084.56,4084.22,4084.56,14.92
2026-06-28 17:20:00+00:00,4084.56,4084.77,4084.56,4084.76,6.23
2026-06-28 17:25:00+00:00,4084.76,4084.89,4084.76,4084.88,0.79
2026-06-28 17:30:00+00:00,4084.88,4084.97,4084.61,4084.64,9.51
2026-06-28 17:35:00+00:00,4084.64,4085.16,4084.62,4085.16,21.55
2026-06-28 17:40:00+00:00,4085.16,4085.41,4085.15,4085.19,12.34
2026-06-28 17:45:00+00:00,4085.19,4085.41,4084.24,4085.38,132.71
2026-06-28 17:50:00+00:00,4085.38,4085.38,4084.58,4084.58,4.74
2026-06-28 17:55:00+00:00,4084.58,4087.31,4084.58,4087.17,25.14
2026-06-28 18:00:00+00:00,4087.17,4088.0,4086.41,4088.0,70.52
2026-06-28 18:05:00+00:00,4088.0,4088.6,4087.47,4087.9,14.4
2026-06-28 18:10:00+00:00,4087.9,4089.38,4087.9,4088.64,5.1
2026-06-28 18:15:00+00:00,4088.64,4088.84,4088.24,4088.78,6.3
2026-06-28 18:20:00+00:00,4088.78,4088.99,4088.63,4088.98,2.8
2026-06-28 18:25:00+00:00,4088.98,4089.15,4088.97,4088.97,4.0
2026-06-28 18:30:00+00:00,4088.97,4089.14,4088.97,4088.97,0.59
2026-06-28 18:35:00+00:00,4088.97,4089.15,4088.97,4089.14,2.87
2026-06-28 18:40:00+00:00,4089.14,4089.15,4088.63,4088.64,1.58
2026-06-28 18:45:00+00:00,4088.64,4089.08,4088.63,4089.07,7.18
2026-06-28 18:50:00+00:00,4089.07,4089.07,4088.87,4088.88,4.02
2026-06-28 18:55:00+00:00,4088.88,4088.88,4088.87,4088.87,0.13
2026-06-28 19:00:00+00:00,4088.87,4088.87,4088.64,4088.65,1.99
2026-06-28 19:05:00+00:00,4088.65,4088.85,4088.65,4088.84,0.16
2026-06-28 19:10:00+00:00,4088.84,4089.16,4088.66,4089.16,1.86
2026-06-28 19:15:00+00:00,4089.16,4089.16,4089.15,4089.16,1.62
2026-06-28 19:20:00+00:00,4089.16,4089.16,4089.06,4089.06,0.61
2026-06-28 19:25:00+00:00,4089.06,4089.57,4089.06,4089.57,2.29
2026-06-28 19:30:00+00:00,4089.57,4089.57,4089.35,4089.57,1.94
2026-06-28 19:35:00+00:00,4089.57,4089.57,4089.44,4089.44,2.03
2026-06-28 19:40:00+00:00,4089.44,4089.44,4088.86,4089.1,0.52
2026-06-28 19:45:00+00:00,4089.1,4089.39,4088.12,4088.39,17.22
2026-06-28 19:50:00+00:00,4088.39,4088.48,4087.12,4087.96,2.98
2026-06-28 19:55:00+00:00,4087.96,4089.81,4087.73,4089.38,26.03
2026-06-28 20:00:00+00:00,4089.38,4090.97,4089.38,4090.02,11.76
2026-06-28 20:05:00+00:00,4090.02,4090.29,4090.02,4090.03,2.96
2026-06-28 20:10:00+00:00,4090.03,4090.28,4089.59,4090.19,18.25
2026-06-28 20:15:00+00:00,4090.19,4090.97,4090.19,4090.53,8.23
2026-06-28 20:20:00+00:00,4090.53,4091.14,4090.52,4090.62,8.02
2026-06-28 20:25:00+00:00,4090.62,4091.92,4090.62,4091.91,16.71
2026-06-28 20:30:00+00:00,4091.91,4092.38,4091.91,4092.11,3.15
2026-06-28 20:35:00+00:00,4092.11,4092.37,4091.91,4092.37,38.74
2026-06-28 20:40:00+00:00,4092.37,4092.39,4092.0,4092.15,73.11
2026-06-28 20:45:00+00:00,4092.15,4092.22,4092.01,4092.2,41.97
2026-06-28 20:50:00+00:00,4092.2,4092.2,4092.14,4092.14,0.83
2026-06-28 20:55:00+00:00,4092.14,4092.29,4091.81,4091.99,6.04
2026-06-28 21:00:00+00:00,4091.99,4092.22,4091.87,4091.87,2.25
2026-06-28 21:05:00+00:00,4091.87,4091.88,4091.87,4091.87,2.67
2026-06-28 21:10:00+00:00,4091.87,4091.88,4090.78,4090.78,5.34
2026-06-28 21:15:00+00:00,4090.78,4090.78,4089.33,4089.93,9.84
2026-06-28 21:20:00+00:00,4089.93,4090.22,4089.93,4090.22,4.52
2026-06-28 21:25:00+00:00,4090.22,4093.3,4090.22,4092.56,12.16
2026-06-28 21:30:00+00:00,4092.56,4092.56,4092.11,4092.2,1.87
2026-06-28 21:35:00+00:00,4092.2,4092.4,4091.51,4091.87,1.15
2026-06-28 21:40:00+00:00,4091.87,4092.0,4090.73,4091.78,15.21
2026-06-28 21:45:00+00:00,4091.78,4092.21,4090.99,4091.05,17.79
2026-06-28 21:50:00+00:00,4091.05,4091.05,4086.43,4088.4,30.56
2026-06-28 21:55:00+00:00,4088.4,4090.78,4087.43,4089.15,36.88
2026-06-28 22:00:00+00:00,4089.15,4093.38,4078.31,4081.78,1228.44
2026-06-28 22:05:00+00:00,4081.78,4087.9,4078.31,4081.21,447.47
2026-06-28 22:10:00+00:00,4081.21,4082.77,4075.15,4075.38,367.41
2026-06-28 22:15:00+00:00,4075.38,4075.38,4058.51,4065.51,556.1
2026-06-28 22:20:00+00:00,4065.51,4068.58,4062.2,4065.34,171.77
2026-06-28 22:25:00+00:00,4065.34,4066.96,4062.42,4063.86,152.7
2026-06-28 22:30:00+00:00,4063.86,4068.61,4062.51,4063.8,142.86
2026-06-28 22:35:00+00:00,4063.8,4067.77,4062.1,4067.03,129.82
2026-06-28 22:40:00+00:00,4067.03,4071.3,4067.03,4069.06,134.28
2026-06-28 22:45:00+00:00,4069.06,4075.67,4069.05,4075.23,53.52
2026-06-28 22:50:00+00:00,4075.23,4075.23,4068.05,4070.4,103.02
2026-06-28 22:55:00+00:00,4070.4,4075.42,4070.14,4071.44,65.47
2026-06-28 23:00:00+00:00,4071.44,4076.08,4070.42,4074.72,241.34
2026-06-28 23:05:00+00:00,4074.72,4076.57,4071.68,4075.82,102.03
2026-06-28 23:10:00+00:00,4075.82,4076.39,4071.32,4071.61,81.63
2026-06-28 23:15:00+00:00,4071.61,4072.9,4065.35,4066.02,95.61
2026-06-28 23:20:00+00:00,4066.02,4066.74,4062.51,4063.55,81.24
2026-06-28 23:25:00+00:00,4063.55,4065.43,4061.82,4063.19,46.24
2026-06-28 23:30:00+00:00,4063.19,4063.6,4058.24,4062.67,124.43
2026-06-28 23:35:00+00:00,4062.67,4068.46,4062.38,4067.13,86.99
2026-06-28 23:40:00+00:00,4067.13,4068.83,4065.9,4068.83,49.35
2026-06-28 23:45:00+00:00,4068.83,4071.33,4067.15,4067.95,85.92
2026-06-28 23:50:00+00:00,4067.95,4071.93,4066.78,4070.26,35.0
2026-06-28 23:55:00+00:00,4070.26,4070.99,4068.28,4068.97,54.23
2026-06-29 00:00:00+00:00,4068.97,4070.96,4063.52,4068.5,230.81
2026-06-29 00:05:00+00:00,4068.5,4068.5,4060.07,4064.04,200.58
2026-06-29 00:10:00+00:00,4064.04,4066.77,4062.79,4064.64,107.9
2026-06-29 00:15:00+00:00,4064.64,4067.65,4063.01,4063.89,162.97
2026-06-29 00:20:00+00:00,4063.89,4064.11,4056.28,4058.13,193.02
2026-06-29 00:25:00+00:00,4058.13,4058.51,4053.9,4054.18,180.05
2026-06-29 00:30:00+00:00,4054.18,4061.01,4053.91,4059.27,148.34
2026-06-29 00:35:00+00:00,4059.27,4066.65,4059.27,4065.42,168.27
2026-06-29 00:40:00+00:00,4065.42,4074.99,4065.42,4074.9,147.29
2026-06-29 00:45:00+00:00,4074.9,4074.9,4068.79,4071.47,172.49
2026-06-29 00:50:00+00:00,4071.47,4074.74,4070.51,4074.74,76.16
2026-06-29 00:55:00+00:00,4074.74,4079.8,4073.59,4075.66,169.06
2026-06-29 01:00:00+00:00,4075.66,4075.92,4064.24,4070.11,344.52
2026-06-29 01:05:00+00:00,4070.11,4079.98,4066.18,4068.13,249.74
2026-06-29 01:10:00+00:00,4068.13,4070.16,4060.1,4061.19,208.42
2026-06-29 01:15:00+00:00,4061.19,4066.35,4060.97,4064.27,108.42
2026-06-29 01:20:00+00:00,4064.27,4069.17,4063.06,4067.22,108.12
2026-06-29 01:25:00+00:00,4067.22,4071.43,4064.71,4064.97,130.21
2026-06-29 01:30:00+00:00,4064.97,4066.3,4061.51,4065.78,96.34
2026-06-29 01:35:00+00:00,4065.78,4070.66,4064.94,4067.3,83.95
2026-06-29 01:40:00+00:00,4067.3,4072.83,4067.3,4068.91,105.98
2026-06-29 01:45:00+00:00,4068.91,4069.43,4061.01,4066.74,114.33
2026-06-29 01:50:00+00:00,4066.74,4067.42,4063.13,4066.89,105.44
2026-06-29 01:55:00+00:00,4066.89,4068.91,4065.47,4066.96,109.28
2026-06-29 02:00:00+00:00,4066.96,4075.91,4064.71,4071.11,194.24
2026-06-29 02:05:00+00:00,4071.11,4072.58,4065.41,4067.42,75.83
2026-06-29 02:10:00+00:00,4067.42,4071.86,4065.69,4066.63,97.92
2026-06-29 02:15:00+00:00,4066.63,4074.34,4066.12,4072.72,83.58
2026-06-29 02:20:00+00:00,4072.72,4075.65,4070.65,4073.36,60.99
2026-06-29 02:25:00+00:00,4073.36,4076.42,4072.32,4074.37,25.57
2026-06-29 02:30:00+00:00,4074.37,4077.69,4072.82,4074.12,173.69
2026-06-29 02:35:00+00:00,4074.12,4074.12,4066.04,4066.31,176.59
2026-06-29 02:40:00+00:00,4066.31,4069.27,4064.88,4065.91,85.29
