ts_utc,event,value,prior,delta,trailing_mean,trailing_std,surprise_z,expected_dir
2021-01-13 13:30:00+00:00,CPI,1.3204191315779434,,-0.017718037734924197,1.3381371693128676,0.7676716492999246,-0.023080229354675397,0
2021-01-14 13:30:00+00:00,CLAIMS,890000,803000.0,87000.0,8250.0,67599.13355319666,1.1649557599437017,1
2021-01-15 13:30:00+00:00,RETAIL,538548,533941.0,4607.0,1643.8333333333333,36308.88592425559,0.08160995831290899,-1
2021-01-21 13:30:00+00:00,CLAIMS,844000,890000.0,-46000.0,19000.0,72910.90453423315,-0.8914990208286495,-1
2021-01-28 13:30:00+00:00,CLAIMS,799000,844000.0,-45000.0,6375.0,74513.54143471453,-0.6894719940940199,-1
2021-02-04 13:30:00+00:00,CLAIMS,803000,799000.0,4000.0,7750.0,73289.54320267799,-0.05116691735449343,-1
2021-02-05 13:30:00+00:00,NFP,142863,142548.0,315.0,-770.5,6386.499674384168,0.1699679097070762,-1
2021-02-05 13:30:00+00:00,UNRATE,6.4,6.7,-0.2999999999999998,0.25833333333333325,3.312087595825968,-0.16857444653244325,-1
2021-02-10 13:30:00+00:00,PPI,204.8,200.5,4.300000000000011,0.125,3.1507935508376295,1.3250630143285966,-1
2021-02-11 13:30:00+00:00,CLAIMS,812000,803000.0,9000.0,-8750.0,52081.66663999973,0.3408109061234929,1
2021-02-11 13:30:00+00:00,CPI,1.3738437137002402,,0.11896557258608076,1.2548781411141594,0.7030142627455598,0.16922213230990688,0
2021-02-15 13:30:00+00:00,RETAIL,559230,538548.0,20682.0,1890.1666666666667,36318.9648827099,0.5174110383933167,-1
2021-02-18 13:30:00+00:00,CLAIMS,802000,812000.0,-10000.0,-9250.0,51861.76681470578,-0.014461520423699335,-1
2021-02-25 13:30:00+00:00,CLAIMS,702000,802000.0,-100000.0,-1625.0,45591.15672395944,-2.1577649498044247,-1
2021-03-04 13:30:00+00:00,CLAIMS,704000,702000.0,2000.0,-8875.0,56286.09952732611,0.19320933749762392,1
2021-03-05 13:30:00+00:00,NFP,143380,142863.0,517.0,-764.0,6387.65788632479,0.20054298818076458,-1
2021-03-05 13:30:00+00:00,UNRATE,6.2,6.4,-0.20000000000000018,0.23333333333333328,3.3153454045566884,-0.1307053354796004,-1
2021-03-10 13:30:00+00:00,PPI,210.6,204.8,5.799999999999983,0.4583333333333333,3.374626803160028,1.5828910804787866,-1
2021-03-11 13:30:00+00:00,CLAIMS,693000,704000.0,-11000.0,-12375.0,54361.061431874754,0.025293840182336196,1
2021-03-11 13:30:00+00:00,CPI,1.6698167791706853,,0.5170989933186061,1.1527177858520792,0.565420428355692,0.9145389295933113,-1
2021-03-15 12:30:00+00:00,RETAIL,544891,559230.0,-14339.0,3675.9166666666665,36702.30464266969,-0.49083884083188406,1
2021-03-18 12:30:00+00:00,CLAIMS,699000,693000.0,6000.0,-24625.0,37055.7013157228,0.826458518193144,1
2021-03-25 12:30:00+00:00,CLAIMS,627000,699000.0,-72000.0,-18125.0,37330.3304489611,-1.4431964397866546,-1
2021-04-01 12:30:00+00:00,CLAIMS,658000,627000.0,31000.0,-21500.0,41133.927602407,1.2763186756065545,1
2021-04-02 12:30:00+00:00,NFP,144232,143380.0,852.0,-742.75,6391.804214275995,0.24949919405199408,-1
2021-04-02 12:30:00+00:00,UNRATE,6.1,6.2,-0.10000000000000053,0.22499999999999995,3.316384943113373,-0.09799827389606205,-1
2021-04-08 12:30:00+00:00,CLAIMS,645000,658000.0,-13000.0,-18125.0,44495.384993438885,0.11518048446497793,1
2021-04-12 12:30:00+00:00,PPI,215.0,210.6,4.400000000000006,1.1583333333333339,3.549253015734008,0.9133377226972009,-1
2021-04-13 12:30:00+00:00,CPI,2.6678187820641908,,1.5710593212611812,1.0967594608030096,0.46060739517677074,3.410842591136089,-1
2021-04-15 12:30:00+00:00,CLAIMS,571000,645000.0,-74000.0,-20875.0,43241.63833291179,-1.2285612212700519,-1
2021-04-15 12:30:00+00:00,RETAIL,603581,544891.0,58690.0,2463.4166666666665,37065.71624329939,1.5169431224331942,-1
2021-04-22 12:30:00+00:00,CLAIMS,566000,571000.0,-5000.0,-28875.0,46722.394446958766,0.510996927332222,1
